,File name,Path,Rule,false-positive,true-positive
219,Apps Script API,/v1/processes:listScriptProcesses,Hyphens (-) should be used to improve the readability of URIs,0,1
220,Apps Script API,/v1/projects,Hyphens (-) should be used to improve the readability of URIs,1,0
221,Apps Script API,/v1/projects/{scriptId},Hyphens (-) should be used to improve the readability of URIs,1,0
222,Apps Script API,/v1/projects/{scriptId}/content,Hyphens (-) should be used to improve the readability of URIs,1,0
223,Apps Script API,/v1/projects/{scriptId}/deployments,Hyphens (-) should be used to improve the readability of URIs,1,0
224,Apps Script API,/v1/projects/{scriptId}/deployments/{deploymentId},Hyphens (-) should be used to improve the readability of URIs,1,0
225,Apps Script API,/v1/projects/{scriptId}/metrics,Hyphens (-) should be used to improve the readability of URIs,1,0
226,Apps Script API,/v1/projects/{scriptId}/versions,Hyphens (-) should be used to improve the readability of URIs,1,0
227,Apps Script API,/v1/projects/{scriptId}/versions/{versionNumber},Hyphens (-) should be used to improve the readability of URIs,1,0
228,Apps Script API,/v1/scripts/{scriptId}:run,Hyphens (-) should be used to improve the readability of URIs,1,0
229,Azure Resource Graph Query,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.ResourceGraph/queries,Hyphens (-) should be used to improve the readability of URIs,0,1
230,Azure SQL Database364,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Sql/servers/{serverName}/databases/{databaseName}/metricDefinitions,Hyphens (-) should be used to improve the readability of URIs,0,1
231,Azure SQL Database364,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Sql/servers/{serverName}/elasticPools/{elasticPoolName}/metricDefinitions,Hyphens (-) should be used to improve the readability of URIs,0,1
232,BioLink API,/bioentity/disease/{id}/genotypes,Hyphens (-) should be used to improve the readability of URIs,0,1
233,BioLink API,/bioentity/disease/{id}/variants,Hyphens (-) should be used to improve the readability of URIs,0,1
234,BioLink API,/bioentity/variant/{id}/models,Hyphens (-) should be used to improve the readability of URIs,0,1
235,CallFire API Documentation,/campaigns/sounds/tts,Hyphens (-) should be used to improve the readability of URIs,1,0
236,CallFire API Documentation,/numbers/leases/configs/{number},Hyphens (-) should be used to improve the readability of URIs,1,0
237,CallFire API Documentation,/texts/auto-replys,Hyphens (-) should be used to improve the readability of URIs,1,0
238,Cosmos DB170,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.DocumentDB/databaseAccounts/{accountName}/privateEndpointConnections,Hyphens (-) should be used to improve the readability of URIs,0,1
239,Customer Lockbox,/providers/Microsoft.CustomerLockbox/operations,Hyphens (-) should be used to improve the readability of URIs,0,1
240,Customer Lockbox,/subscriptions/{subscriptionId}/providers/Microsoft.CustomerLockbox/requests,Hyphens (-) should be used to improve the readability of URIs,0,1
241,Customer Lockbox,/subscriptions/{subscriptionId}/providers/Microsoft.CustomerLockbox/requests/{requestId}/UpdateApproval,Hyphens (-) should be used to improve the readability of URIs,0,1
242,Google OAuth2 API,/oauth2/v2/tokeninfo,Hyphens (-) should be used to improve the readability of URIs,0,1
243,Google OAuth2 API,/oauth2/v2/userinfo,Hyphens (-) should be used to improve the readability of URIs,0,1
244,Google OAuth2 API,/userinfo/v2/me,Hyphens (-) should be used to improve the readability of URIs,0,1
245,Google Workspace Alert Center API,/v1beta1/alerts/{alertId}/feedback,Hyphens (-) should be used to improve the readability of URIs,1,0
246,Google Workspace Alert Center API,/v1beta1/alerts/{alertId}/metadata,Hyphens (-) should be used to improve the readability of URIs,1,0
247,Google Workspace Alert Center API,/v1beta1/alerts/{alertId},Hyphens (-) should be used to improve the readability of URIs,1,0
248,Google Workspace Alert Center API,/v1beta1/alerts/{alertId}:undelete,Hyphens (-) should be used to improve the readability of URIs,1,0
249,Google Workspace Alert Center API,/v1beta1/alerts:batchDelete,Hyphens (-) should be used to improve the readability of URIs,0,1
250,Google Workspace Alert Center API,/v1beta1/alerts,Hyphens (-) should be used to improve the readability of URIs,1,0
251,Google Workspace Alert Center API,/v1beta1/alerts:batchUndelete,Hyphens (-) should be used to improve the readability of URIs,0,1
252,Google Workspace Alert Center API,/v1beta1/settings,Hyphens (-) should be used to improve the readability of URIs,1,0
253,IoTSpacesClient,/providers/Microsoft.IoTSpaces/operations,Hyphens (-) should be used to improve the readability of URIs,0,1
254,IoTSpacesClient,/subscriptions/{subscriptionId}/providers/Microsoft.IoTSpaces/Graph,Hyphens (-) should be used to improve the readability of URIs,0,1
255,IoTSpacesClient,/subscriptions/{subscriptionId}/providers/Microsoft.IoTSpaces/checkNameAvailability,Hyphens (-) should be used to improve the readability of URIs,0,1
256,IoTSpacesClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.IoTSpaces/Graph,Hyphens (-) should be used to improve the readability of URIs,0,1
257,KustoManagementClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Kusto/clusters,Hyphens (-) should be used to improve the readability of URIs,0,1
258,KustoManagementClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Kusto/clusters/{clusterName}/attachedDatabaseConfigurations,Hyphens (-) should be used to improve the readability of URIs,0,1
259,KustoManagementClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Kusto/clusters/{clusterName}/databases/{databaseName}/listPrincipals,Hyphens (-) should be used to improve the readability of URIs,0,1
260,KustoManagementClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Kusto/clusters/{clusterName}/databases/{databaseName}/principalAssignments,Hyphens (-) should be used to improve the readability of URIs,0,1
261,KustoManagementClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Kusto/clusters/{clusterName}/databases/{databaseName}/removePrincipals,Hyphens (-) should be used to improve the readability of URIs,0,1
262,National Skill Development Corporation (NSDC),/escer/certificate,Hyphens (-) should be used to improve the readability of URIs,1,0
263,National Skill Development Corporation (NSDC),/skcer/certificate,Hyphens (-) should be used to improve the readability of URIs,1,0
264,NBA v3 RotoBaller Premium News,/{format}/RotoBallerPremiumNews,Hyphens (-) should be used to improve the readability of URIs,0,1
265,NetworkManagementClient245,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Network/networkWatchers/{networkWatcherName}/connectionMonitors,Hyphens (-) should be used to improve the readability of URIs,0,1
266,ServiceBusManagementClient313,/providers/Microsoft.ServiceBus/operations,Hyphens (-) should be used to improve the readability of URIs,0,1
267,ServiceBusManagementClient313,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.ServiceBus/namespaces,Hyphens (-) should be used to improve the readability of URIs,0,1
268,ServiceBusManagementClient313,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.ServiceBus/namespaces/{namespaceName}/virtualnetworkrules,Hyphens (-) should be used to improve the readability of URIs,0,1
269,TimeSeriesInsightsClient,/timeseries/instances,Hyphens (-) should be used to improve the readability of URIs,0,1
270,TimeSeriesInsightsClient,/timeseries/instances/$batch,Hyphens (-) should be used to improve the readability of URIs,0,1
271,TimeSeriesInsightsClient,/timeseries/instances/search,Hyphens (-) should be used to improve the readability of URIs,0,1
272,TimeSeriesInsightsClient,/timeseries/instances/suggest,Hyphens (-) should be used to improve the readability of URIs,0,1
273,TimeSeriesInsightsClient,/timeseries/modelSettings,Hyphens (-) should be used to improve the readability of URIs,0,1
274,TimeSeriesInsightsClient,/timeseries/query,Hyphens (-) should be used to improve the readability of URIs,0,1
275,TimeSeriesInsightsClient,/timeseries/types,Hyphens (-) should be used to improve the readability of URIs,0,1
276,Twilio - Insights,/v1/Conferences,Hyphens (-) should be used to improve the readability of URIs,1,0
277,Twilio - Insights,/v1/Conferences/{ConferenceSid}/Participants/{ParticipantSid},Hyphens (-) should be used to improve the readability of URIs,1,0
278,Twilio - Insights,/v1/Video/Rooms,Hyphens (-) should be used to improve the readability of URIs,1,0
279,Twilio - Insights,/v1/Video/Rooms/{RoomSid}/Participants/{ParticipantSid},Hyphens (-) should be used to improve the readability of URIs,1,0
280,Twilio - Insights,/v1/Voice/Settings,Hyphens (-) should be used to improve the readability of URIs,1,0
281,Twilio - Insights,/v1/Voice/{CallSid}/Metrics,Hyphens (-) should be used to improve the readability of URIs,1,0
282,Twilio - Insights,/v1/Voice/{CallSid}/Summary,Hyphens (-) should be used to improve the readability of URIs,1,0
283,Visual Studio Projects Resource Provider Client,/providers/microsoft.visualstudio/pipelineTemplates,Hyphens (-) should be used to improve the readability of URIs,0,1
284,VM Insights Onboarding,/{resourceUri}/providers/Microsoft.Insights/vmInsightsOnboardingStatuses/default,Hyphens (-) should be used to improve the readability of URIs,0,1
285,,,,,
286,,,Total violations,Total false positives,Total true positives
287,,,285,51,234
